2456228.280500     1.090725     0.000200
2456228.281200     1.091188     0.000200
2456228.281900     1.091384     0.000200
2456228.282600     1.092032     0.000200
2456228.283300     1.092273     0.000200
2456228.284000     1.093033     0.000200
2456228.284700     1.092648     0.000200
2456228.285400     1.093311     0.000200
2456228.286100     1.093434     0.000200
2456228.288900     1.095171     0.000200
2456228.290300     1.095654     0.000200
2456228.291000     1.095973     0.000200
2456228.291700     1.095860     0.000200
2456228.292400     1.095984     0.000200
2456228.294500     1.097239     0.000200
2456228.295200     1.097256     0.000200
2456228.295900     1.096626     0.000200
2456228.296600     1.096667     0.000200
2456228.297300     1.096657     0.000200
2456228.298000     1.097308     0.000200
2456228.298700     1.097040     0.000200
2456228.299400     1.097304     0.000200
2456228.300100     1.097097     0.000200
2456228.303600     1.096828     0.000200
2456228.304300     1.096675     0.000200
2456228.305000     1.096753     0.000200
2456228.305700     1.097030     0.000200
2456228.306400     1.096360     0.000200
2456228.308500     1.096398     0.000200
2456228.309200     1.096713     0.000200
2456228.309900     1.096099     0.000200
2456228.310600     1.095773     0.000200
2456228.311300     1.095913     0.000200
2456228.312700     1.096003     0.000200
2456228.313400     1.095221     0.000200
2456228.314100     1.095678     0.000200
2456228.314800     1.095044     0.000200
2456228.315500     1.094609     0.000200
2456228.316200     1.094138     0.000200
2456228.316900     1.093575     0.000200
2456228.317600     1.093864     0.000200
2456228.318300     1.093134     0.000200
2456228.319000     1.092313     0.000200
2456228.320400     1.092299     0.000200
2456228.321100     1.091776     0.000200
2456228.321800     1.091580     0.000200
2456228.322500     1.091285     0.000200
2456228.323900     1.090759     0.000200
2456228.324600     1.090317     0.000200
2456228.325300     1.089631     0.000200
2456228.326000     1.089334     0.000200
2456228.326700     1.088889     0.000200
2456228.327400     1.088340     0.000200
2456228.328000     1.088305     0.000200
2456228.328700     1.087582     0.000200
2456228.329400     1.087198     0.000200
2456228.330100     1.087056     0.000200
2456228.330800     1.086769     0.000200
2456228.331500     1.086183     0.000200
2456228.332200     1.085294     0.000200
2456228.332900     1.084580     0.000200
2456228.333600     1.083812     0.000200
2456228.334300     1.083348     0.000200
2456228.335000     1.083110     0.000200
2456228.335700     1.081618     0.000200
2456228.336400     1.081614     0.000200
2456228.337100     1.081072     0.000200
2456228.337800     1.080214     0.000200
2456228.338500     1.080071     0.000200
2456228.339200     1.078925     0.000200
2456228.339900     1.078051     0.000200
2456228.340600     1.077719     0.000200
2456228.341300     1.077124     0.000200
2456228.342000     1.076146     0.000200
2456228.342700     1.076078     0.000200
2456228.343400     1.074999     0.000200
