# JD_UTC & u1coord [m] & v1coord [m] & u2coord [m] & v2coord [m] & eff_wave [m] & eff_band [m] & t3amp & t3amperr & t3phi & t3phierr & incremental dataset number & dataset
      2451093.91282662     -3.73417226e+01  -2.47707819e+00   1.97727907e+01   8.97417506e+00      7.02299985e-07   1.97999999e-08      3.59334558e-01   3.52608040e-02   1.28127156e+00   2.30583344e+00	1 dat/1998-10-07.dat
      2451093.91282662     -3.73417226e+01  -2.47707819e+00   1.97727907e+01   8.97417506e+00      7.22799996e-07   2.13000000e-08      3.63504767e-01   3.08189560e-02   1.37853345e+00   2.39829670e+00	1 dat/1998-10-07.dat
      2451093.91282662     -3.73417226e+01  -2.47707819e+00   1.97727907e+01   8.97417506e+00      7.44799991e-07   2.29000001e-08      4.33480591e-01   3.31128165e-02  -3.24889239e+00   1.92607322e+00	1 dat/1998-10-07.dat
      2451093.91282662     -3.73417226e+01  -2.47707819e+00   1.97727907e+01   8.97417506e+00      7.68500001e-07   2.47000003e-08      4.94001448e-01   3.56315002e-02  -5.14685703e-01   1.80079261e+00	1 dat/1998-10-07.dat
      2451093.91282662     -3.73417226e+01  -2.47707819e+00   1.97727907e+01   8.97417506e+00      7.94199991e-07   2.67000004e-08      5.35385251e-01   3.56025584e-02   6.45244342e-01   1.71014554e+00	1 dat/1998-10-07.dat
      2451093.91282662     -3.73417226e+01  -2.47707819e+00   1.97727907e+01   8.97417506e+00      8.22000004e-07   2.89000006e-08      7.40111172e-01   8.09290856e-02   4.25694715e-01   3.37448356e+00	1 dat/1998-10-07.dat
      2451093.91282662     -3.73417226e+01  -2.47707819e+00   1.97727907e+01   8.97417506e+00      8.52200003e-07   3.13000008e-08      5.17698705e-01   3.21621336e-02   1.67381619e+00   2.04109595e+00	1 dat/1998-10-07.dat
      2451093.92060370     -3.71869114e+01  -2.78565658e+00   1.94519872e+01   9.13658138e+00      5.26800022e-07   9.19999987e-09      1.25863895e-01   8.85037258e-02  -1.02818683e+02   3.34323280e+01	1 dat/1998-10-07.dat
      2451093.92060370     -3.71869114e+01  -2.78565658e+00   1.94519872e+01   9.13658138e+00      5.36199991e-07   9.69999991e-09      5.32009974e-02   7.08798245e-02   3.75459153e+01   6.65395185e+01	1 dat/1998-10-07.dat
      2451093.92060370     -3.71869114e+01  -2.78565658e+00   1.94519872e+01   9.13658138e+00      5.46100011e-07   1.02000000e-08      3.44742954e-01   1.69390738e-01  -7.79075624e+01   7.13202889e+01	1 dat/1998-10-07.dat
      2451093.92060370     -3.71869114e+01  -2.78565658e+00   1.94519872e+01   9.13658138e+00      5.56500027e-07   1.07000000e-08      1.43402055e-01   6.76561370e-02  -5.45168931e+01   2.31626536e+01	1 dat/1998-10-07.dat
      2451093.92060370     -3.71869114e+01  -2.78565658e+00   1.94519872e+01   9.13658138e+00      5.67500024e-07   1.13000000e-08      1.55317172e-01   5.79741672e-02  -9.19140674e+01   1.64562172e+01	1 dat/1998-10-07.dat
      2451093.92060370     -3.71869114e+01  -2.78565658e+00   1.94519872e+01   9.13658138e+00      5.79100004e-07   1.20000001e-08      1.21247604e-01   3.72067913e-02  -8.45587460e+01   1.72558855e+01	1 dat/1998-10-07.dat
      2451093.92060370     -3.71869114e+01  -2.78565658e+00   1.94519872e+01   9.13658138e+00      5.91400010e-07   1.27000002e-08      1.34523675e-01   3.43806371e-02  -5.56097507e+01   1.09097007e+01	1 dat/1998-10-07.dat
      2451093.92060370     -3.71869114e+01  -2.78565658e+00   1.94519872e+01   9.13658138e+00      6.04499974e-07   1.34000002e-08      1.47032440e-01   2.65546534e-02  -4.36553078e+01   8.41763271e+00	1 dat/1998-10-07.dat
      2451093.92060370     -3.71869114e+01  -2.78565658e+00   1.94519872e+01   9.13658138e+00      6.18300021e-07   1.42000003e-08      1.66740164e-01   2.95819733e-02  -2.68385351e+01   7.58228179e+00	1 dat/1998-10-07.dat
      2451093.92060370     -3.71869114e+01  -2.78565658e+00   1.94519872e+01   9.13658138e+00      6.48699995e-07   1.60999996e-08      2.13345855e-01   3.42651829e-02  -2.15398656e+01   7.40517840e+00	1 dat/1998-10-07.dat
      2451093.92060370     -3.71869114e+01  -2.78565658e+00   1.94519872e+01   9.13658138e+00      6.65400023e-07   1.71999996e-08      3.15679371e-01   3.26496661e-02  -1.04281313e+01   2.79545470e+00	1 dat/1998-10-07.dat
      2451093.92060370     -3.71869114e+01  -2.78565658e+00   1.94519872e+01   9.13658138e+00      6.83200028e-07   1.84999998e-08      2.87490815e-01   3.95025983e-02  -1.04046082e+01   4.44810477e+00	1 dat/1998-10-07.dat
      2451093.92060370     -3.71869114e+01  -2.78565658e+00   1.94519872e+01   9.13658138e+00      7.02299985e-07   1.97999999e-08      3.97855461e-01   3.82998139e-02  -1.10210929e+00   2.09382885e+00	1 dat/1998-10-07.dat
      2451093.92060370     -3.71869114e+01  -2.78565658e+00   1.94519872e+01   9.13658138e+00      7.22799996e-07   2.13000000e-08      4.31141824e-01   3.53729762e-02  -3.04680075e+00   2.12301874e+00	1 dat/1998-10-07.dat
      2451093.92060370     -3.71869114e+01  -2.78565658e+00   1.94519872e+01   9.13658138e+00      7.44799991e-07   2.29000001e-08      5.10389566e-01   3.84847000e-02  -6.98991528e-01   1.97650755e+00	1 dat/1998-10-07.dat
      2451093.92060370     -3.71869114e+01  -2.78565658e+00   1.94519872e+01   9.13658138e+00      7.68500001e-07   2.47000003e-08      5.50313413e-01   3.87460366e-02   1.58393090e+00   1.83356108e+00	1 dat/1998-10-07.dat
      2451093.92060370     -3.71869114e+01  -2.78565658e+00   1.94519872e+01   9.13658138e+00      7.94199991e-07   2.67000004e-08      5.43527842e-01   3.47279496e-02   3.19427094e+00   1.73917694e+00	1 dat/1998-10-07.dat
      2451093.92060370     -3.71869114e+01  -2.78565658e+00   1.94519872e+01   9.13658138e+00      8.22000004e-07   2.89000006e-08      5.64069867e-01   5.93485534e-02  -1.26873859e+00   4.08462687e+00	1 dat/1998-10-07.dat
      2451093.92060370     -3.71869114e+01  -2.78565658e+00   1.94519872e+01   9.13658138e+00      8.52200003e-07   3.13000008e-08      5.90664506e-01   3.52711640e-02  -2.81492949e+00   1.89667374e+00	1 dat/1998-10-07.dat
      2451093.92963194     -3.68952736e+01  -3.14175650e+00   1.90210686e+01   9.32151458e+00      5.26800022e-07   9.19999987e-09      2.36004859e-01   9.76205394e-02  -8.52432948e+01   2.03998011e+01	1 dat/1998-10-07.dat
      2451093.92963194     -3.68952736e+01  -3.14175650e+00   1.90210686e+01   9.32151458e+00      5.36199991e-07   9.69999991e-09      2.26771668e-01   8.17317665e-02  -5.21970877e+01   4.23604951e+01	1 dat/1998-10-07.dat
      2451093.92963194     -3.68952736e+01  -3.14175650e+00   1.90210686e+01   9.32151458e+00      5.46100011e-07   1.02000000e-08      2.84042865e-01   1.38686314e-01  -9.86115323e+01   7.17356532e+01	1 dat/1998-10-07.dat
      2451093.92963194     -3.68952736e+01  -3.14175650e+00   1.90210686e+01   9.32151458e+00      5.56500027e-07   1.07000000e-08      1.54158503e-01   6.24596439e-02  -1.18470219e+02   2.06289471e+01	1 dat/1998-10-07.dat
      2451093.92963194     -3.68952736e+01  -3.14175650e+00   1.90210686e+01   9.32151458e+00      5.67500024e-07   1.13000000e-08      1.99579433e-01   6.17034100e-02  -1.09927353e+02   1.56653804e+01	1 dat/1998-10-07.dat
      2451093.92963194     -3.68952736e+01  -3.14175650e+00   1.90210686e+01   9.32151458e+00      5.79100004e-07   1.20000001e-08      1.81477502e-01   3.69552858e-02  -7.54153630e+01   9.82871052e+00	1 dat/1998-10-07.dat
      2451093.92963194     -3.68952736e+01  -3.14175650e+00   1.90210686e+01   9.32151458e+00      5.91400010e-07   1.27000002e-08      1.69865325e-01   3.39717232e-02  -4.04235355e+01   8.87006700e+00	1 dat/1998-10-07.dat
      2451093.92963194     -3.68952736e+01  -3.14175650e+00   1.90210686e+01   9.32151458e+00      6.04499974e-07   1.34000002e-08      2.15837955e-01   3.23475599e-02  -3.19500847e+01   5.04228214e+00	1 dat/1998-10-07.dat
      2451093.92963194     -3.68952736e+01  -3.14175650e+00   1.90210686e+01   9.32151458e+00      6.18300021e-07   1.42000003e-08      2.96319813e-01   4.29466441e-02  -1.90061386e+01   4.03054244e+00	1 dat/1998-10-07.dat
      2451093.92963194     -3.68952736e+01  -3.14175650e+00   1.90210686e+01   9.32151458e+00      6.48699995e-07   1.60999996e-08      3.52353007e-01   4.24283370e-02  -8.44942553e+00   4.95578164e+00	1 dat/1998-10-07.dat
      2451093.92963194     -3.68952736e+01  -3.14175650e+00   1.90210686e+01   9.32151458e+00      6.65400023e-07   1.71999996e-08      4.44069594e-01   4.51809391e-02  -8.32511609e+00   2.29448743e+00	1 dat/1998-10-07.dat
      2451093.92963194     -3.68952736e+01  -3.14175650e+00   1.90210686e+01   9.32151458e+00      6.83200028e-07   1.84999998e-08      4.82068777e-01   5.57103194e-02  -1.61213318e+00   3.96031444e+00	1 dat/1998-10-07.dat
      2451093.92963194     -3.68952736e+01  -3.14175650e+00   1.90210686e+01   9.32151458e+00      7.02299985e-07   1.97999999e-08      5.02460361e-01   4.76637520e-02  -2.24458137e+00   2.05142597e+00	1 dat/1998-10-07.dat
      2451093.92963194     -3.68952736e+01  -3.14175650e+00   1.90210686e+01   9.32151458e+00      7.22799996e-07   2.13000000e-08      5.65191090e-01   4.60604504e-02  -4.24279441e+00   2.00784126e+00	1 dat/1998-10-07.dat
      2451093.92963194     -3.68952736e+01  -3.14175650e+00   1.90210686e+01   9.32151458e+00      7.44799991e-07   2.29000001e-08      6.52427852e-01   4.87401038e-02  -2.63668887e+00   1.79197057e+00	1 dat/1998-10-07.dat
      2451093.92963194     -3.68952736e+01  -3.14175650e+00   1.90210686e+01   9.32151458e+00      7.68500001e-07   2.47000003e-08      6.37943506e-01   4.50219549e-02   1.65086675e+00   1.72612850e+00	1 dat/1998-10-07.dat
      2451093.92963194     -3.68952736e+01  -3.14175650e+00   1.90210686e+01   9.32151458e+00      7.94199991e-07   2.67000004e-08      6.31491423e-01   4.13266756e-02  -1.17442734e+00   1.67691187e+00	1 dat/1998-10-07.dat
      2451093.92963194     -3.68952736e+01  -3.14175650e+00   1.90210686e+01   9.32151458e+00      8.22000004e-07   2.89000006e-08      7.35443115e-01   7.58277327e-02  -2.43325852e+00   3.53947574e+00	1 dat/1998-10-07.dat
      2451093.92963194     -3.68952736e+01  -3.14175650e+00   1.90210686e+01   9.32151458e+00      8.52200003e-07   3.13000008e-08      6.70575261e-01   3.90147939e-02   5.12301540e-01   1.85110506e+00	1 dat/1998-10-07.dat
      2451093.93785671     -3.65256749e+01  -3.46325593e+00   1.85749027e+01   9.48614180e+00      5.26800022e-07   9.19999987e-09      2.06588760e-01   8.33913460e-02  -7.47075641e+01   2.46910860e+01	1 dat/1998-10-07.dat
      2451093.93785671     -3.65256749e+01  -3.46325593e+00   1.85749027e+01   9.48614180e+00      5.36199991e-07   9.69999991e-09      1.59924224e-01   7.08478019e-02  -9.98225249e+01   4.38758136e+01	1 dat/1998-10-07.dat
