# JD_UTC & ucoord [m] & vcoord [m] & eff_wave [m] & eff_band [m] & vis2data [] & vis2err [] & incremental dataset number & dataset
# t [JD] & u [m] baseline & v [m] baseline & lambda_eff [m] effective wavelength & band_eff [m] effective bandwidth & V^2 [] interferometric visibility & sigma_V^2 & incremental dataset number & dataset
2451097.931300     17.94860960     -6.02924228    7.023000e-07  3.000000e-08      6.90500549e-01    6.86906949e-02       1  vsquared/1998-10-11.dat
2451097.931300     17.94860960     -6.02924228    7.228000e-07  3.000000e-08      6.46060066e-01    6.83060586e-02       1  vsquared/1998-10-11.dat
2451097.931300     17.94860960     -6.02924228    7.448000e-07  3.000000e-08      7.49650501e-01    8.14914852e-02       1  vsquared/1998-10-11.dat
2451097.931300     17.94860960     -6.02924228    7.685000e-07  3.000000e-08      6.97749715e-01    8.26958939e-02       1  vsquared/1998-10-11.dat
2451097.931300     17.94860960     -6.02924228    7.942000e-07  3.000000e-08      8.71580022e-01    7.63130262e-02       1  vsquared/1998-10-11.dat
2451097.931300     17.94860960     -6.02924228    8.220000e-07  3.000000e-08      7.86471456e-01    7.82912523e-02       1  vsquared/1998-10-11.dat
2451097.931300     17.94860960     -6.02924228    8.522000e-07  3.000000e-08      8.75810721e-01    7.44447485e-02       1  vsquared/1998-10-11.dat
2451097.931300    -18.59392360     -9.47956355    5.362000e-07  3.000000e-08      4.66891240e-01    9.91511568e-02       1  vsquared/1998-10-11.dat
2451097.931300    -18.59392360     -9.47956355    5.461000e-07  3.000000e-08      6.95548304e-01    9.90307555e-02       1  vsquared/1998-10-11.dat
2451097.931300    -18.59392360     -9.47956355    5.565000e-07  3.000000e-08      6.33931672e-01    7.56568462e-02       1  vsquared/1998-10-11.dat
2451097.931300    -18.59392360     -9.47956355    5.675000e-07  3.000000e-08      7.57612860e-01    7.29026943e-02       1  vsquared/1998-10-11.dat
2451097.931300    -18.59392360     -9.47956355    5.791000e-07  3.000000e-08      6.24450331e-01    7.44494721e-02       1  vsquared/1998-10-11.dat
2451097.931300    -18.59392360     -9.47956355    5.914000e-07  3.000000e-08      8.01033885e-01    7.80619681e-02       1  vsquared/1998-10-11.dat
2451097.931300    -18.59392360     -9.47956355    6.045000e-07  3.000000e-08      9.00976823e-01    7.64423609e-02       1  vsquared/1998-10-11.dat
2451097.931300    -18.59392360     -9.47956355    6.183000e-07  3.000000e-08      7.56894048e-01    7.83251300e-02       1  vsquared/1998-10-11.dat
2451097.931300    -18.59392360     -9.47956355    6.487000e-07  3.000000e-08      6.95042205e-01    6.14196323e-02       1  vsquared/1998-10-11.dat
2451097.931300    -18.59392360     -9.47956355    6.654000e-07  3.000000e-08      8.61494031e-01    7.45896772e-02       1  vsquared/1998-10-11.dat
2451097.931300    -18.59392360     -9.47956355    6.832000e-07  3.000000e-08      7.68279130e-01    5.70768304e-02       1  vsquared/1998-10-11.dat
2451097.931300    -18.59392360     -9.47956355    7.023000e-07  3.000000e-08      6.72775142e-01    4.66536693e-02       1  vsquared/1998-10-11.dat
2451097.931300    -18.59392360     -9.47956355    7.228000e-07  3.000000e-08      7.00418239e-01    5.21159172e-02       1  vsquared/1998-10-11.dat
2451097.931300    -18.59392360     -9.47956355    7.448000e-07  3.000000e-08      7.84533056e-01    5.59004880e-02       1  vsquared/1998-10-11.dat
2451097.931300    -18.59392360     -9.47956355    7.685000e-07  3.000000e-08      7.91192898e-01    4.50392999e-02       1  vsquared/1998-10-11.dat
2451097.931300    -18.59392360     -9.47956355    7.942000e-07  3.000000e-08      7.90217447e-01    4.49406952e-02       1  vsquared/1998-10-11.dat
2451097.931300    -18.59392360     -9.47956355    8.522000e-07  3.000000e-08      7.97699580e-01    4.45334688e-02       1  vsquared/1998-10-11.dat
2451097.931300    -36.54253320     -3.45032127    5.268000e-07  3.000000e-08      7.46147619e-01    1.05635121e-01       1  vsquared/1998-10-11.dat
2451097.931300    -36.54253320     -3.45032127    5.362000e-07  3.000000e-08      5.44455186e-01    1.02595635e-01       1  vsquared/1998-10-11.dat
2451097.931300    -36.54253320     -3.45032127    5.461000e-07  3.000000e-08      5.10530411e-01    8.76331776e-02       1  vsquared/1998-10-11.dat
2451097.931300    -36.54253320     -3.45032127    5.565000e-07  3.000000e-08      3.71190655e-01    6.14002831e-02       1  vsquared/1998-10-11.dat
2451097.931300    -36.54253320     -3.45032127    5.675000e-07  3.000000e-08      4.77849452e-01    6.60318732e-02       1  vsquared/1998-10-11.dat
2451097.931300    -36.54253320     -3.45032127    5.791000e-07  3.000000e-08      2.77812212e-01    4.52694148e-02       1  vsquared/1998-10-11.dat
